tm	opp	season	week	player	reg_play	yards_adj	dpos	start	yob	value
"PIT"	"HOU"	2017	16	"BR-1100"	41.1	5.620678	11	2004	1982	6.92533
"SEA"	"DAL"	2017	16	"RW-3850"	51	2.60118	75	2012	1988	4.140656
"SF"	"JAC"	2017	16	"JG-0650"	62.8	5.745309	62	2014	1991	4.61
"TB"	"CAR"	2017	16	"JW-5650"	57	6.900085	1	2015	1994	7.807715
"TEN"	"LAR"	2017	16	"MM-0912"	66	5.535863	2	2015	1993	7.649599
"WAS"	"DEN"	2017	16	"KC-2350"	56.1	6.176357	102	2012	1988	3.889682
"ARI"	"SEA"	2017	17	"DS-3800"	67	3.92478	43	2007	1984	5.279004
"ATL"	"CAR"	2017	17	"MR-2500"	70	4.971529	3	2008	1985	7.557323
"BAL"	"CIN"	2017	17	"JF-1900"	74	4.227934	18	2008	1985	6.455974
"BUF"	"MIA"	2017	17	"TT-0500"	59.8	5.29021	180	2011	1989	3.714628
"CAR"	"ATL"	2017	17	"CN-0500"	58.3	4.096428	1	2011	1989	7.807715
"CHI"	"MIN"	2017	17	"MT-1800"	52.9	3.647716	2	2017	1994	7.649599
"CIN"	"BAL"	2017	17	"AD-0100"	72	5.224571	35	2011	1987	5.58
"CLE"	"PIT"	2017	17	"DK-0875"	63	6.022096	52	2017	1996	4.945647
"DAL"	"PHI"	2017	17	"DP-2037"	63	5.122835	135	2016	1993	3.706125
"DEN"	"KC"	2017	17	"PL-0400"	65	5.093231	26	2016	1994	6.014512
"DET"	"GB"	2017	17	"MS-4100"	46.9	6.415958	1	2009	1988	7.807715
"GB"	"DET"	2017	17	"BH-2300"	46	3.497681	147	2015	1993	3.728303
"GB"	"DET"	2017	17	"JC-0250"	.4	1.525689	0	2016	1993	3
"HOU"	"IND"	2017	17	"TY-0100"	52.8	3.811079	0	2011	1987	3
"IND"	"HOU"	2017	17	"JB-5725"	60	3.873677	91	2016	1992	3.924745
"JAC"	"TEN"	2017	17	"BB-2425"	60	3.917086	3	2014	1992	7.557323
"KC"	"DEN"	2017	17	"PM-0025"	62.8	6.140428	10	2017	1995	6.997664
"KC"	"DEN"	2017	17	"TB-2550"	1	.0920793	0	2013	1991	3
"LAC"	"OAK"	2017	17	"PR-0300"	56.6	8.062337	4	2004	1981	7.46118
"LAR"	"SF"	2017	17	"SM-0425"	45.9	3.829515	89	2015	1992	3.948176
"MIA"	"BUF"	2017	17	"JC-6200"	3	.953343	11	2006	1983	6.92533
"MIA"	"BUF"	2017	17	"DF-0150"	61.1	5.392459	183	2014	1990	3.707234
"MIN"	"CHI"	2017	17	"CK-0250"	61.2	4.505764	0	2012	1988	3
"NE"	"NYJ"	2017	17	"BH-1900"	.4	2.163587	0	2009	1985	3
"NE"	"NYJ"	2017	17	"TB-2300"	62.7	4.088633	199	2000	1977	3.663153
"NO"	"TB"	2017	17	"DB-3800"	58	5.654558	32	2001	1979	5.704956
"NYG"	"WAS"	2017	17	"EM-0200"	71	5.534131	1	2004	1981	7.807715
"NYJ"	"NE"	2017	17	"BP-0625"	42.9	4.517984	103	2015	1991	3.870558
"OAK"	"LAC"	2017	17	"DC-0725"	44	6.601013	36	2014	1991	5.53506
"PHI"	"DAL"	2017	17	"NS-0775"	37	4.524464	187	2016	1993	3.696125
"PHI"	"DAL"	2017	17	"NF-0250"	18	3.312752	88	2012	1989	3.944676
"PIT"	"CLE"	2017	17	"LJ-1250"	57	6.026975	115	2013	1989	3.782884
"SEA"	"ARI"	2017	17	"RW-3850"	54	5.438359	75	2012	1988	4.140656
"SF"	"LAR"	2017	17	"JG-0650"	48.9	7.731916	62	2014	1991	4.61
"TB"	"NO"	2017	17	"JW-5650"	81	5.503908	1	2015	1994	7.807715
"TEN"	"JAC"	2017	17	"MM-0912"	62	3.659794	2	2015	1993	7.649599
"WAS"	"NYG"	2017	17	"KC-2350"	56	3.828482	102	2012	1988	3.889682
"ATL"	"LAR"	2017	18	"MR-2500"	66.8	4.887951	3	2008	1985	7.557323
"BUF"	"JAC"	2017	18	"TT-0500"	71	3.884528	180	2011	1989	3.714628
"BUF"	"JAC"	2017	18	"NP-0182"	3	5.044153	171	2017	1994	3.735131
"CAR"	"NO"	2017	18	"DA-1300"	1	-.1440209	213	2005	1983	3.567441
"CAR"	"NO"	2017	18	"CN-0500"	70	5.755964	1	2011	1989	7.807715
"JAC"	"BUF"	2017	18	"BB-2425"	57	3.932903	3	2014	1992	7.557323
"KC"	"TEN"	2017	18	"AS-1600"	53	6.103732	1	2005	1984	7.807715
"LAR"	"ATL"	2017	18	"JG-1850"	63.9	5.534911	1	2016	1994	7.807715
"NO"	"CAR"	2017	18	"DB-3800"	55	7.129907	32	2001	1979	5.704956
"TEN"	"KC"	2017	18	"MM-0912"	61	6.776573	2	2015	1993	7.649599
"ATL"	"PHI"	2017	19	"MR-2500"	59	5.077187	3	2008	1985	7.557323
"JAC"	"PIT"	2017	19	"BB-2425"	60	6.3981	3	2014	1992	7.557323
"MIN"	"NO"	2017	19	"CK-0250"	70.2	5.365352	0	2012	1988	3
"NE"	"TEN"	2017	19	"TB-2300"	62.1	5.703513	199	2000	1977	3.663153
"NO"	"MIN"	2017	19	"DB-3800"	66	5.294782	32	2001	1979	5.704956
"PHI"	"ATL"	2017	19	"NF-0250"	60	5.715506	88	2012	1989	3.944676
"PIT"	"JAC"	2017	19	"BR-1100"	77.4	6.742327	11	2004	1982	6.92533
"TEN"	"NE"	2017	19	"MM-0912"	39.9	4.684621	2	2015	1993	7.649599
"JAC"	"NE"	2017	20	"BB-2425"	69	5.560008	3	2014	1992	7.557323
"MIN"	"PHI"	2017	20	"CK-0250"	45.9	5.079203	0	2012	1988	3
"NE"	"JAC"	2017	20	"TB-2300"	58	5.865533	199	2000	1977	3.663153
"PHI"	"MIN"	2017	20	"NF-0250"	42.1	7.750309	88	2012	1989	3.944676
"NE"	"PHI"	2017	21	"TB-2300"	70	8.385582	199	2000	1977	3.663153
"PHI"	"NE"	2017	21	"NF-0250"	71	7.433444	88	2012	1989	3.944676
"ARI"	"WAS"	2018	1	"SB-1100"	29.8	4.029958	1	2010	1987	7.807715
"ATL"	"PHI"	2018	1	"MR-2500"	65	4.659635	3	2008	1985	7.557323
"BAL"	"BUF"	2018	1	"JF-1900"	42.2	5.11477	18	2008	1985	6.455974
"BAL"	"BUF"	2018	1	"LJ-0150"	2.1	2.519095	32	2018	1997	5.704956
"BUF"	"BAL"	2018	1	"JA-1087"	1.6	3.763524	7	2018	1996	7.21077
"BUF"	"BAL"	2018	1	"NP-0182"	25.3	1.633544	171	2017	1994	3.735131
"CAR"	"DAL"	2018	1	"CN-0500"	57	5.199149	1	2011	1989	7.807715
"CHI"	"GB"	2018	1	"MT-1800"	65	4.763937	2	2017	1994	7.649599
"CIN"	"IND"	2018	1	"AD-0100"	50	6.455978	35	2011	1987	5.58
"CLE"	"PIT"	2018	1	"TT-0500"	84	3.883311	180	2011	1989	3.714628
"DAL"	"CAR"	2018	1	"DP-2037"	56	4.311857	135	2016	1993	3.706125
"DEN"	"SEA"	2018	1	"CK-0250"	72	6.429228	0	2012	1988	3
"DET"	"NYJ"	2018	1	"MC-0700"	1.4	.537365	230	2005	1982	3.363133
"DET"	"NYJ"	2018	1	"MS-4100"	43.5	5.079059	1	2009	1988	7.807715
"GB"	"CHI"	2018	1	"AR-1300"	46.4	6.985327	24	2005	1983	6.094554
"GB"	"CHI"	2018	1	"DK-0875"	12	3.720788	52	2017	1996	4.945647
"HOU"	"NE"	2018	1	"DW-1725"	69.8	4.822495	12	2017	1995	6.852072
"IND"	"CIN"	2018	1	"AL-1100"	77	4.590454	1	2012	1989	7.807715
"JAC"	"NYG"	2018	1	"BB-2425"	60	5.235476	3	2014	1992	7.557323
"KC"	"LAC"	2018	1	"PM-0025"	53.2	6.976042	10	2017	1995	6.997664
"LAC"	"KC"	2018	1	"PR-0300"	71.2	7.189119	4	2004	1981	7.46118
"LAR"	"OAK"	2018	1	"JG-1850"	59	6.357001	1	2016	1994	7.807715
"MIA"	"TEN"	2018	1	"RT-0150"	55.8	6.08721	8	2012	1988	7.14
"MIN"	"SF"	2018	1	"KC-2350"	69.9	4.556146	102	2012	1988	3.889682
"NE"	"HOU"	2018	1	"TB-2300"	71.3	5.380132	199	2000	1977	3.663153
"NO"	"TB"	2018	1	"DB-3800"	50.5	8.082703	32	2001	1979	5.704956
"NYG"	"JAC"	2018	1	"EM-0200"	62	5.145647	1	2004	1981	7.807715
"NYJ"	"DET"	2018	1	"SD-0175"	40.2	6.177288	3	2018	1997	7.557323
"OAK"	"LAR"	2018	1	"DC-0725"	58.4	5.742517	36	2014	1991	5.53506
"PHI"	"ATL"	2018	1	"NF-0250"	63	3.636003	88	2012	1989	3.944676
"PIT"	"CLE"	2018	1	"BR-1100"	78.5	6.139602	11	2004	1982	6.92533
"SEA"	"DEN"	2018	1	"RW-3850"	55	5.573146	75	2012	1988	4.140656
"SF"	"MIN"	2018	1	"JG-0650"	60.9	5.209966	62	2014	1991	4.61
"TB"	"NO"	2018	1	"RF-0500"	53.5	9.079398	250	2005	1982	3.054461
"TEN"	"MIA"	2018	1	"BG-0100"	29	4.984724	10	2011	1989	6.997664
"TEN"	"MIA"	2018	1	"MM-0912"	38	5.254237	2	2015	1993	7.649599
"WAS"	"ARI"	2018	1	"AS-1600"	54.6	5.47101	1	2005	1984	7.807715
"ARI"	"LAR"	2018	2	"SB-1100"	28.4	3.377284	1	2010	1987	7.807715
"ATL"	"CAR"	2018	2	"MR-2500"	59.1	7.10484	3	2008	1985	7.557323
"BAL"	"CIN"	2018	2	"JF-1900"	78	5.365978	18	2008	1985	6.455974
"BUF"	"LAC"	2018	2	"JA-1087"	48.3	4.12638	7	2018	1996	7.21077
"CAR"	"ATL"	2018	2	"CN-0500"	64.9	6.589579	1	2011	1989	7.807715
"CHI"	"SEA"	2018	2	"MT-1800"	60.3	4.376347	2	2017	1994	7.649599
"CIN"	"BAL"	2018	2	"AD-0100"	68.8	5.298156	35	2011	1987	5.58
"CLE"	"NO"	2018	2	"TT-0500"	60	5.305979	180	2011	1989	3.714628
"DAL"	"NYG"	2018	2	"DP-2037"	48	5.907049	135	2016	1993	3.706125
"DEN"	"OAK"	2018	2	"CK-0250"	64	5.736861	0	2012	1988	3
"DET"	"SF"	2018	2	"MS-4100"	72.9	6.068279	1	2009	1988	7.807715
"GB"	"MIN"	2018	2	"AR-1300"	69	4.988688	24	2005	1983	6.094554
"HOU"	"TEN"	2018	2	"DW-1725"	61	7.374623	12	2017	1995	6.852072
"IND"	"WAS"	2018	2	"AL-1100"	57.6	4.977481	1	2012	1989	7.807715
"JAC"	"NE"	2018	2	"BB-2425"	63.6	7.409068	3	2014	1992	7.557323
"KC"	"PIT"	2018	2	"PM-0025"	51.8	8.85603	10	2017	1995	6.997664
"LAC"	"BUF"	2018	2	"PR-0300"	48.1	6.876875	4	2004	1981	7.46118
"LAR"	"ARI"	2018	2	"JG-1850"	44	6.596305	1	2016	1994	7.807715
"MIA"	"NYJ"	2018	2	"RT-0150"	54.9	4.887597	8	2012	1988	7.14
"MIN"	"GB"	2018	2	"KC-2350"	68	7.159243	102	2012	1988	3.889682
"NE"	"JAC"	2018	2	"TB-2300"	55.7	5.201598	199	2000	1977	3.663153
"NO"	"CLE"	2018	2	"DB-3800"	60	4.25701	32	2001	1979	5.704956
"NYG"	"DAL"	2018	2	"EM-0200"	62.2	3.459436	1	2004	1981	7.807715
"NYJ"	"MIA"	2018	2	"SD-0175"	62.8	5.613169	3	2018	1997	7.557323
"OAK"	"DEN"	2018	2	"DC-0725"	60	6.308746	36	2014	1991	5.53506
"PHI"	"TB"	2018	2	"NF-0250"	73	5.752645	88	2012	1989	3.944676
"PIT"	"KC"	2018	2	"BR-1100"	73.9	6.384021	11	2004	1982	6.92533
"SEA"	"CHI"	2018	2	"RW-3850"	58.5	4.484208	75	2012	1988	4.140656
"SF"	"DET"	2018	2	"JG-0650"	58.9	5.895492	62	2014	1991	4.61
"TB"	"PHI"	2018	2	"RF-0500"	54.1	7.841382	250	2005	1982	3.054461
"TEN"	"HOU"	2018	2	"BG-0100"	57	4.977324	10	2011	1989	6.997664
"WAS"	"IND"	2018	2	"AS-1600"	68.8	4.753805	1	2005	1984	7.807715
"ARI"	"CHI"	2018	3	"JR-3250"	10	3.46086	10	2018	1997	6.997664
"ARI"	"CHI"	2018	3	"SB-1100"	38	4.503309	1	2010	1987	7.807715
"ATL"	"NO"	2018	3	"MR-2500"	59	6.572265	3	2008	1985	7.557323
"BAL"	"DEN"	2018	3	"JF-1900"	64.2	5.153961	18	2008	1985	6.455974
"BUF"	"MIN"	2018	3	"JA-1087"	31.5	5.637842	7	2018	1996	7.21077
"CAR"	"CIN"	2018	3	"CN-0500"	65	5.640474	1	2011	1989	7.807715
"CHI"	"ARI"	2018	3	"MT-1800"	69	4.410552	2	2017	1994	7.649599
"CIN"	"CAR"	2018	3	"AD-0100"	59.7	6.723405	35	2011	1987	5.58
"CLE"	"NYJ"	2018	3	"TT-0500"	30	2.457075	180	2011	1989	3.714628
"CLE"	"NYJ"	2018	3	"BM-0650"	42	5.966599	1	2018	1995	7.807715
"DAL"	"SEA"	2018	3	"DP-2037"	57	5.246386	135	2016	1993	3.706125
"DEN"	"BAL"	2018	3	"CK-0250"	61	4.936607	0	2012	1988	3
"DET"	"NE"	2018	3	"MS-4100"	66.6	5.812015	1	2009	1988	7.807715
"GB"	"WAS"	2018	3	"AR-1300"	65.3	5.316926	24	2005	1983	6.094554
"HOU"	"NYG"	2018	3	"DW-1725"	58.5	6.891737	12	2017	1995	6.852072
"IND"	"PHI"	2018	3	"AL-1100"	55	3.900419	1	2012	1989	7.807715
"IND"	"PHI"	2018	3	"JB-5725"	1	.1004191	91	2016	1992	3.924745
"JAC"	"TEN"	2018	3	"BB-2425"	56	3.953092	3	2014	1992	7.557323
"KC"	"SF"	2018	3	"PM-0025"	56.5	5.900905	10	2017	1995	6.997664
"LAC"	"LAR"	2018	3	"PR-0300"	52	6.946735	4	2004	1981	7.46118
"LAR"	"LAC"	2018	3	"JG-1850"	68.2	7.441345	1	2016	1994	7.807715
"MIA"	"OAK"	2018	3	"RT-0150"	38	9.765796	8	2012	1988	7.14
"MIN"	"BUF"	2018	3	"KC-2350"	23.3	1.903191	102	2012	1988	3.889682
"NE"	"DET"	2018	3	"TB-2300"	43.2	3.806727	199	2000	1977	3.663153
"NO"	"ATL"	2018	3	"DB-3800"	76	6.698084	32	2001	1979	5.704956
"NYG"	"HOU"	2018	3	"EM-0200"	59	6.29742	1	2004	1981	7.807715
"NYJ"	"CLE"	2018	3	"SD-0175"	63	4.443751	3	2018	1997	7.557323
"OAK"	"MIA"	2018	3	"DC-0725"	72	6.178088	36	2014	1991	5.53506
"PHI"	"IND"	2018	3	"CW-1425"	77	4.823529	2	2016	1992	7.649599
"PIT"	"TB"	2018	3	"BR-1100"	58.8	7.013993	11	2004	1982	6.92533
"SEA"	"DAL"	2018	3	"RW-3850"	63.2	4.486915	75	2012	1988	4.140656
"SF"	"KC"	2018	3	"JG-0650"	55.7	5.678855	62	2014	1991	4.61
"TB"	"PIT"	2018	3	"RF-0500"	67.5	6.615653	250	2005	1982	3.054461
"TEN"	"JAC"	2018	3	"MM-0912"	49	4.782163	2	2015	1993	7.649599
"TEN"	"JAC"	2018	3	"BG-0100"	10	.8699177	10	2011	1989	6.997664
"WAS"	"GB"	2018	3	"AS-1600"	52.4	7.28607	1	2005	1984	7.807715
"ARI"	"SEA"	2018	4	"JR-3250"	56	4.357289	10	2018	1997	6.997664
"ATL"	"CIN"	2018	4	"MR-2500"	66	7.157011	3	2008	1985	7.557323
"BAL"	"PIT"	2018	4	"JF-1900"	72	6.387998	18	2008	1985	6.455974
"BUF"	"GB"	2018	4	"JA-1087"	47.4	2.574229	7	2018	1996	7.21077
"CHI"	"TB"	2018	4	"MT-1800"	27.4	11.01488	2	2017	1994	7.649599
"CIN"	"ATL"	2018	4	"AD-0100"	67	5.930606	35	2011	1987	5.58
"CLE"	"OAK"	2018	4	"BM-0650"	73	6.79535	1	2018	1995	7.807715
"DAL"	"DET"	2018	4	"DP-2037"	64	6.141386	135	2016	1993	3.706125
"DEN"	"KC"	2018	4	"CK-0250"	59	6.426874	0	2012	1988	3
"DET"	"DAL"	2018	4	"MS-4100"	53	7.063526	1	2009	1988	7.807715
"GB"	"BUF"	2018	4	"AR-1300"	57.4	5.997032	24	2005	1983	6.094554
"HOU"	"IND"	2018	4	"DW-1725"	82	5.538916	12	2017	1995	6.852072
"IND"	"HOU"	2018	4	"AL-1100"	83	5.388794	1	2012	1989	7.807715
"JAC"	"NYJ"	2018	4	"BB-2425"	63.6	7.248822	3	2014	1992	7.557323
"KC"	"DEN"	2018	4	"PM-0025"	71	6.396194	10	2017	1995	6.997664
"LAC"	"SF"	2018	4	"PR-0300"	64	5.765842	4	2004	1981	7.46118
"LAR"	"MIN"	2018	4	"JG-1850"	54	10.20149	1	2016	1994	7.807715
"MIA"	"NE"	2018	4	"BO-0650"	.5	6.281662	57	2012	1990	4.741386
"MIA"	"NE"	2018	4	"RT-0150"	24	3.110653	8	2012	1988	7.14
"MIN"	"LAR"	2018	4	"KC-2350"	71	6.29686	102	2012	1988	3.889682
"NE"	"MIA"	2018	4	"TB-2300"	46.6	6.190737	199	2000	1977	3.663153
"NO"	"NYG"	2018	4	"TH-1625"	7	3.54738	0	2017	1990	3
"NO"	"NYG"	2018	4	"DB-3800"	57	6.574588	32	2001	1979	5.704956
"NYG"	"NO"	2018	4	"EM-0200"	54.9	5.150136	1	2004	1981	7.807715
"NYJ"	"JAC"	2018	4	"SD-0175"	46.1	3.419588	3	2018	1997	7.557323
"OAK"	"CLE"	2018	4	"DC-0725"	88	6.369412	36	2014	1991	5.53506
"PHI"	"TEN"	2018	4	"CW-1425"	76	5.723658	2	2016	1992	7.649599
"PIT"	"BAL"	2018	4	"BR-1100"	58	4.796434	11	2004	1982	6.92533
"SEA"	"ARI"	2018	4	"RW-3850"	61	5.286058	75	2012	1988	4.140656
"SF"	"LAC"	2018	4	"CB-1145"	59	6.321803	104	2017	1993	3.860996
"TB"	"CHI"	2018	4	"JW-5650"	1.9	5.15001	1	2015	1994	7.807715
"TB"	"CHI"	2018	4	"RF-0500"	20.3	4.432641	250	2005	1982	3.054461
"TEN"	"PHI"	2018	4	"MM-0912"	67	5.833406	2	2015	1993	7.649599
"ARI"	"SF"	2018	5	"JR-3250"	45	5.241273	10	2018	1997	6.997664
"ATL"	"PIT"	2018	5	"MR-2500"	60.8	5.137601	3	2008	1985	7.557323
"ATL"	"PIT"	2018	5	"MS-0200"	.4	3.088339	90	2004	1981	3.922285
"BAL"	"CLE"	2018	5	"JF-1900"	83	5.040178	18	2008	1985	6.455974
"BAL"	"CLE"	2018	5	"LJ-0150"	1	.1004191	32	2018	1997	5.704956
"BUF"	"TEN"	2018	5	"JA-1087"	64	3.418116	7	2018	1996	7.21077
"CAR"	"NYG"	2018	5	"CN-0500"	65	5.286735	1	2011	1989	7.807715
"CIN"	"MIA"	2018	5	"AD-0100"	56.2	5.807139	35	2011	1987	5.58
"CLE"	"BAL"	2018	5	"BM-0650"	75	5.448117	1	2018	1995	7.807715
"DAL"	"HOU"	2018	5	"DP-2037"	59	4.822081	135	2016	1993	3.706125
"DEN"	"NYJ"	2018	5	"CK-0250"	58.4	5.260678	0	2012	1988	3
"DET"	"GB"	2018	5	"MS-4100"	54.5	4.444124	1	2009	1988	7.807715
"GB"	"DET"	2018	5	"AR-1300"	71.3	6.735586	24	2005	1983	6.094554
"HOU"	"DAL"	2018	5	"DW-1725"	76	5.735958	12	2017	1995	6.852072
"IND"	"NE"	2018	5	"AL-1100"	65.4	5.273592	1	2012	1989	7.807715
"JAC"	"KC"	2018	5	"BB-2425"	56.6	5.985012	3	2014	1992	7.557323
"KC"	"JAC"	2018	5	"PM-0025"	52.6	6.517514	10	2017	1995	6.997664
"LAC"	"OAK"	2018	5	"PR-0300"	47.1	7.610516	4	2004	1981	7.46118
"LAR"	"SEA"	2018	5	"JG-1850"	61	7.932635	1	2016	1994	7.807715
"MIA"	"CIN"	2018	5	"RT-0150"	58.4	4.915072	8	2012	1988	7.14
"MIN"	"PHI"	2018	5	"KC-2350"	59	6.499114	102	2012	1988	3.889682
"NE"	"IND"	2018	5	"TB-2300"	60.3	6.957994	199	2000	1977	3.663153
"NO"	"WAS"	2018	5	"DB-3800"	41.2	8.521523	32	2001	1979	5.704956
"NYG"	"CAR"	2018	5	"EM-0200"	54	8.085589	1	2004	1981	7.807715
"NYJ"	"DEN"	2018	5	"SD-0175"	53.4	8.428359	3	2018	1997	7.557323
"OAK"	"LAC"	2018	5	"DC-0725"	39.5	6.004061	36	2014	1991	5.53506
"PHI"	"MIN"	2018	5	"CW-1425"	54	6.596217	2	2016	1992	7.649599
"PIT"	"ATL"	2018	5	"BR-1100"	52.6	6.911618	11	2004	1982	6.92533
"SEA"	"LAR"	2018	5	"RW-3850"	55	6.67942	75	2012	1988	4.140656
"SF"	"ARI"	2018	5	"CB-1145"	87.8	4.953428	104	2017	1993	3.860996
"TEN"	"BUF"	2018	5	"MM-0912"	53	4.321388	2	2015	1993	7.649599
"WAS"	"NO"	2018	5	"AS-1600"	43.8	4.035709	1	2005	1984	7.807715
"ARI"	"MIN"	2018	6	"JR-3250"	54.6	4.731452	10	2018	1997	6.997664
"ATL"	"TB"	2018	6	"MR-2500"	64	6.157793	3	2008	1985	7.557323
"BAL"	"TEN"	2018	6	"JF-1900"	54.3	5.603524	18	2008	1985	6.455974
"BUF"	"HOU"	2018	6	"NP-0182"	23	4.160327	171	2017	1994	3.735131
"BUF"	"HOU"	2018	6	"JA-1087"	35	3.570265	7	2018	1996	7.21077
"CAR"	"WAS"	2018	6	"CN-0500"	58	6.128792	1	2011	1989	7.807715
"CHI"	"MIA"	2018	6	"MT-1800"	63	7.565129	2	2017	1994	7.649599
"CIN"	"PIT"	2018	6	"AD-0100"	58	4.649174	35	2011	1987	5.58
"CLE"	"LAC"	2018	6	"BM-0650"	52.2	4.30854	1	2018	1995	7.807715
"DAL"	"JAC"	2018	6	"DP-2037"	50.8	5.788852	135	2016	1993	3.706125
"DEN"	"LAR"	2018	6	"CK-0250"	59	5.978633	0	2012	1988	3
"GB"	"SF"	2018	6	"AR-1300"	69	7.452175	24	2005	1983	6.094554
"HOU"	"BUF"	2018	6	"DW-1725"	56	3.549869	12	2017	1995	6.852072
"IND"	"NYJ"	2018	6	"AL-1100"	65	6.554014	1	2012	1989	7.807715
"JAC"	"DAL"	2018	6	"BB-2425"	27.7	4.378785	3	2014	1992	7.557323
"KC"	"NE"	2018	6	"PM-0025"	53	8.488473	10	2017	1995	6.997664
"LAC"	"CLE"	2018	6	"PR-0300"	34.5	9.507428	4	2004	1981	7.46118
"LAC"	"CLE"	2018	6	"GS-1050"	.1	6.652216	39	2013	1990	5.425425
"LAR"	"DEN"	2018	6	"JG-1850"	69.6	6.513521	1	2016	1994	7.807715
"MIA"	"CHI"	2018	6	"BO-0650"	74	7.248401	57	2012	1990	4.741386
"MIN"	"ARI"	2018	6	"KC-2350"	65.8	5.628043	102	2012	1988	3.889682
"NE"	"KC"	2018	6	"TB-2300"	74	6.617678	199	2000	1977	3.663153
"NYG"	"PHI"	2018	6	"EM-0200"	46.5	5.948771	1	2004	1981	7.807715
"NYJ"	"IND"	2018	6	"SD-0175"	63.4	5.85511	3	2018	1997	7.557323
"OAK"	"SEA"	2018	6	"DC-0725"	45.9	3.020363	36	2014	1991	5.53506
"PHI"	"NYG"	2018	6	"CW-1425"	52.6	6.332311	2	2016	1992	7.649599
"PIT"	"CIN"	2018	6	"BR-1100"	66	7.409793	11	2004	1982	6.92533
"SEA"	"OAK"	2018	6	"RW-3850"	41	6.444016	75	2012	1988	4.140656
"SF"	"GB"	2018	6	"CB-1145"	55	7.391328	104	2017	1993	3.860996
"TB"	"ATL"	2018	6	"JW-5650"	62	8.114052	1	2015	1994	7.807715
"TEN"	"BAL"	2018	6	"MM-0912"	35	2.830998	2	2015	1993	7.649599
"WAS"	"CAR"	2018	6	"AS-1600"	66	4.166265	1	2005	1984	7.807715
"ARI"	"DEN"	2018	7	"JR-3250"	31.6	2.539356	10	2018	1997	6.997664
"ATL"	"NYG"	2018	7	"MR-2500"	61	6.607848	3	2008	1985	7.557323
"BAL"	"NO"	2018	7	"LJ-0150"	1	5.08678	32	2018	1997	5.704956
"BAL"	"NO"	2018	7	"JF-1900"	63	5.578844	18	2008	1985	6.455974
"BUF"	"IND"	2018	7	"DA-1300"	38.4	4.91532	213	2005	1983	3.567441
"CAR"	"PHI"	2018	7	"CN-0500"	56.9	6.934683	1	2011	1989	7.807715
"CHI"	"NE"	2018	7	"MT-1800"	76	5.913347	2	2017	1994	7.649599
"CIN"	"KC"	2018	7	"AD-0100"	31.6	4.619413	35	2011	1987	5.58
"CIN"	"KC"	2018	7	"JD-2850"	.3	6.746228	207	2016	1993	3.618445
"CLE"	"TB"	2018	7	"BM-0650"	62	5.042003	1	2018	1995	7.807715
"DAL"	"WAS"	2018	7	"DP-2037"	61	5.489378	135	2016	1993	3.706125
"DEN"	"ARI"	2018	7	"CK-0250"	18.7	9.491345	0	2012	1988	3
"DET"	"MIA"	2018	7	"MS-4100"	56	8.333152	1	2009	1988	7.807715
"HOU"	"JAC"	2018	7	"DW-1725"	56.8	4.983288	12	2017	1995	6.852072
"IND"	"BUF"	2018	7	"AL-1100"	37.5	6.672876	1	2012	1989	7.807715
"JAC"	"HOU"	2018	7	"BB-2425"	30	4.120114	3	2014	1992	7.557323
"JAC"	"HOU"	2018	7	"CK-0550"	37	3.776451	93	2016	1993	3.914617
"KC"	"CIN"	2018	7	"PM-0025"	45.4	8.791178	10	2017	1995	6.997664
"LAC"	"TEN"	2018	7	"PR-0300"	43	7.9349	4	2004	1981	7.46118
"LAR"	"SF"	2018	7	"JG-1850"	43.5	6.069978	1	2016	1994	7.807715
"MIA"	"DET"	2018	7	"BO-0650"	54	5.898939	57	2012	1990	4.741386
"MIN"	"NYJ"	2018	7	"KC-2350"	61.4	5.373198	102	2012	1988	3.889682
"NE"	"CHI"	2018	7	"TB-2300"	63.6	6.130699	199	2000	1977	3.663153
"NO"	"BAL"	2018	7	"DB-3800"	69	5.213284	32	2001	1979	5.704956
"NYG"	"ATL"	2018	7	"EM-0200"	61.7	6.86759	1	2004	1981	7.807715
"NYJ"	"MIN"	2018	7	"SD-0175"	58.4	3.582331	3	2018	1997	7.557323
"PHI"	"CAR"	2018	7	"CW-1425"	65	5.674516	2	2016	1992	7.649599
"SF"	"LAR"	2018	7	"CB-1145"	41.2	4.091799	104	2017	1993	3.860996
"TB"	"CLE"	2018	7	"JW-5650"	87	5.084451	1	2015	1994	7.807715
"TEN"	"LAC"	2018	7	"MM-0912"	67	5.931508	2	2015	1993	7.649599
"WAS"	"DAL"	2018	7	"AS-1600"	58	5.270342	1	2005	1984	7.807715
"ARI"	"SF"	2018	8	"JR-3250"	64	4.676485	10	2018	1997	6.997664
"BAL"	"CAR"	2018	8	"LJ-0150"	1.3	2.596715	32	2018	1997	5.704956
"BAL"	"CAR"	2018	8	"JF-1900"	54.5	4.857191	18	2008	1985	6.455974
"BUF"	"NE"	2018	8	"NP-0182"	.2	11.89611	171	2017	1994	3.735131
"BUF"	"NE"	2018	8	"DA-1300"	52.2	5.422888	213	2005	1983	3.567441
"CAR"	"BAL"	2018	8	"TH-1250"	2.9	5.741319	0	2015	1993	3
"CAR"	"BAL"	2018	8	"CN-0500"	48.6	7.119797	1	2011	1989	7.807715
"CHI"	"NYJ"	2018	8	"MT-1800"	61.1	6.475706	2	2017	1994	7.649599
